
Gurobi 10.0.1 (linux64) logging started Sun Jun 15 11:56:50 2025

Set parameter LogFile to value "LogFile_Sub1_B2_2.txt"
Set parameter LogToConsole to value 0
Set parameter MIPFocus to value 3
Set parameter Cuts to value 3
Set parameter TimeLimit to value 7200
Gurobi Optimizer version 10.0.1 build v10.0.1rc0 (linux64)

CPU model: Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 80 physical cores, 80 logical processors, using up to 32 threads

Optimize a model with 105 rows, 97 columns and 233 nonzeros
Model fingerprint: 0x7cd3cc78
Model has 28 quadratic objective terms
Model has 1 quadratic constraint
Variable types: 68 continuous, 29 integer (0 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 1e+04]
  Objective range  [8e+00, 1e+04]
  QObjective range [2e+00, 2e+00]
  Bounds range     [0e+00, 0e+00]
  RHS range        [1e+00, 1e+04]
Presolve removed 86 rows and 49 columns
Presolve time: 0.00s
Presolved: 52 rows, 56 columns, 209 nonzeros
Presolved model has 8 bilinear constraint(s)
Variable types: 47 continuous, 9 integer (0 binary)
Root relaxation presolve removed 11 rows and 23 columns
Root relaxation presolved: 41 rows, 33 columns, 112 nonzeros


Root relaxation: objective 1.756815e+02, 37 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0  175.00000    0   12          -  175.00000      -     -    0s
     0     0  173.00000    0    5          -  173.00000      -     -    0s
     0     0  173.00000    0    5          -  173.00000      -     -    0s
H    0     0                      69.0000000  173.00000   151%     -    0s
H    0     0                      70.0000000  173.00000   147%     -    0s
     0     2  173.00000    0    5   70.00000  173.00000   147%     -    0s
 6426608 862815   71.00000   60    3   70.00000   71.00000  1.43%   0.5 1325s
 6460342 861066   71.00000   49    2   70.00000   71.00000  1.43%   0.5 1332s
 6478267 860143   71.00000   55    2   70.00000   71.00000  1.43%   0.5 1335s
 6514090 858309 infeasible   75        70.00000   71.00000  1.43%   0.5 1342s
 6532127 857348   71.00000   76    4   70.00000   71.00000  1.43%   0.5 1345s
 6568290 855546 infeasible   52        70.00000   71.00000  1.43%   0.5 1353s
 6584532 854592 infeasible   81        70.00000   71.00000  1.43%   0.5 1356s
 6620802 852734 infeasible   66        70.00000   71.00000  1.43%   0.5 1363s
 6638676 851806 infeasible   66        70.00000   71.00000  1.43%   0.5 1366s
 6674816 850090   71.00000   71    4   70.00000   71.00000  1.43%   0.5 1373s
 6690382 849221   71.00000   64    4   70.00000   71.00000  1.43%   0.5 1376s
 6725439 847349 infeasible   75        70.00000   71.00000  1.43%   0.5 1383s
 6743667 846396   71.00000   68    4   70.00000   71.00000  1.43%   0.5 1386s
 6761682 845429 infeasible   65        70.00000   71.00000  1.43%   0.5 1390s
 6797952 843609 infeasible   64        70.00000   71.00000  1.43%   0.5 1396s
 6814195 842653 infeasible   68        70.00000   71.00000  1.43%   0.5 1400s
 6850089 840787   71.00000   70    4   70.00000   71.00000  1.43%   0.5 1406s
 6868236 839788   71.00000   71    4   70.00000   71.00000  1.43%   0.5 1410s
 6904631 838002 infeasible   69        70.00000   71.00000  1.43%   0.5 1417s
 6920775 837169   71.00000   63    4   70.00000   71.00000  1.43%   0.5 1420s
 6954780 835303   71.00000   54    3   70.00000   71.00000  1.43%   0.5 1427s
 6972600 834341 infeasible   63        70.00000   71.00000  1.43%   0.5 1430s
 7008766 832504   71.00000   68    4   70.00000   71.00000  1.43%   0.4 1437s
 7026934 831651   71.00000   73    4   70.00000   71.00000  1.43%   0.4 1440s
 7061481 829841   71.00000   63    4   70.00000   71.00000  1.43%   0.4 1447s
 7079356 828941   71.00000   62    4   70.00000   71.00000  1.43%   0.4 1451s
 7115659 827057 infeasible   57        70.00000   71.00000  1.43%   0.4 1458s
 7134091 826255   71.00000   63    4   70.00000   71.00000  1.43%   0.4 1462s
 7149980 825354 infeasible   57        70.00000   71.00000  1.43%   0.4 1466s
 7185835 823484 infeasible   72        70.00000   71.00000  1.43%   0.4 1472s
 7204079 822633   71.00000   68    4   70.00000   71.00000  1.43%   0.4 1476s
 7240241 820898 infeasible   62        70.00000   71.00000  1.43%   0.4 1483s
 7256323 819974 infeasible   62        70.00000   71.00000  1.43%   0.4 1486s
 7274716 819046 infeasible   73        70.00000   71.00000  1.43%   0.4 1490s
 7310645 817219 infeasible   71        70.00000   71.00000  1.43%   0.4 1497s
 7328741 816414 infeasible   64        70.00000   71.00000  1.43%   0.4 1500s
 7360475 814593   71.00000   72    4   70.00000   71.00000  1.43%   0.4 1506s
 7378607 813700   71.00000   64    4   70.00000   71.00000  1.43%   0.4 1510s
 7414490 811910 infeasible   49        70.00000   71.00000  1.43%   0.4 1517s
 7432366 810994   71.00000   77    4   70.00000   71.00000  1.43%   0.4 1520s
 7466340 809305 infeasible   64        70.00000   71.00000  1.43%   0.4 1527s
 7484263 808338   71.00000   60    3   70.00000   71.00000  1.43%   0.4 1530s
 7502110 807361 infeasible   68        70.00000   71.00000  1.43%   0.4 1535s
 7538729 805454   71.00000   69    4   70.00000   71.00000  1.43%   0.4 1542s
 7557103 804636 infeasible   77        70.00000   71.00000  1.43%   0.4 1546s
 7591218 802732   71.00000   56    3   70.00000   71.00000  1.43%   0.4 1552s
 7609313 801795   71.00000   79    4   70.00000   71.00000  1.43%   0.4 1556s
 7627771 800908 infeasible   69        70.00000   71.00000  1.43%   0.4 1560s
 7663768 799099 infeasible   68        70.00000   71.00000  1.43%   0.4 1567s
 7681748 798292   71.00000   74    4   70.00000   71.00000  1.43%   0.4 1570s
 7715416 796465 infeasible   80        70.00000   71.00000  1.43%   0.4 1577s
 7733609 795588   71.00000   65    4   70.00000   71.00000  1.43%   0.4 1580s
 7768279 793733 infeasible   64        70.00000   71.00000  1.43%   0.4 1587s
 7786324 792964   71.00000   65    4   70.00000   71.00000  1.43%   0.4 1590s
 7820277 791054 infeasible   72        70.00000   71.00000  1.43%   0.4 1597s
 7838214 790175 infeasible   68        70.00000   71.00000  1.43%   0.4 1601s
 7874226 788237 infeasible   74        70.00000   71.00000  1.43%   0.4 1607s
 7892120 787339 infeasible   67        70.00000   71.00000  1.43%   0.4 1611s
 7910265 786568   71.00000   68    4   70.00000   71.00000  1.43%   0.4 1615s
 7944205 784680   71.00000   73    4   70.00000   71.00000  1.43%   0.4 1622s
 7962440 783718 infeasible   66        70.00000   71.00000  1.43%   0.4 1625s
 7999009 781838   71.00000   66    4   70.00000   71.00000  1.43%   0.4 1632s
 8017391 780964 infeasible   68        70.00000   71.00000  1.43%   0.4 1636s
 8050567 779239 infeasible   68        70.00000   71.00000  1.43%   0.4 1642s
 8068496 778325 infeasible   64        70.00000   71.00000  1.43%   0.4 1645s
 8104344 776380   71.00000   75    4   70.00000   71.00000  1.43%   0.4 1652s
 8122501 775443   71.00000   71    4   70.00000   71.00000  1.43%   0.4 1655s
 8156440 773679   71.00000   66    4   70.00000   71.00000  1.43%   0.4 1662s
 8174550 772722   71.00000   69    4   70.00000   71.00000  1.43%   0.4 1665s
 8210673 770780 infeasible   64        70.00000   71.00000  1.43%   0.4 1673s
 8229257 769905 infeasible   77        70.00000   71.00000  1.43%   0.4 1676s
 8247377 768947   71.00000   63    4   70.00000   71.00000  1.43%   0.4 1680s
 8280845 767232 infeasible   61        70.00000   71.00000  1.43%   0.4 1686s
 8298862 766306   71.00000   66    4   70.00000   71.00000  1.43%   0.4 1690s
 8335105 764462 infeasible   73        70.00000   71.00000  1.43%   0.4 1697s
 8353286 763536 infeasible   71        70.00000   71.00000  1.43%   0.4 1700s
 8386953 761770 infeasible   64        70.00000   71.00000  1.43%   0.4 1706s
 8405439 760860 infeasible   64        70.00000   71.00000  1.43%   0.4 1710s
 8440558 759001 infeasible   56        70.00000   71.00000  1.43%   0.4 1717s
 8458512 758007 infeasible   69        70.00000   71.00000  1.43%   0.4 1721s
 8494837 756270   71.00000   69    4   70.00000   71.00000  1.43%   0.4 1728s
 8510704 755364 infeasible   66        70.00000   71.00000  1.43%   0.4 1731s
 8528914 754404   71.00000   54    3   70.00000   71.00000  1.43%   0.4 1736s
 8564898 752484 infeasible   65        70.00000   71.00000  1.43%   0.4 1743s
 8583041 751591   71.00000   69    4   70.00000   71.00000  1.43%   0.4 1746s
 8619206 749793 infeasible   53        70.00000   71.00000  1.43%   0.4 1753s
 8635104 748858   71.00000   65    4   70.00000   71.00000  1.43%   0.4 1756s
 8671487 747007   71.00000   68    4   70.00000   71.00000  1.43%   0.4 1763s
 8689020 746058   71.00000   70    4   70.00000   71.00000  1.43%   0.4 1766s
 8706806 745119 infeasible   56        70.00000   71.00000  1.43%   0.4 1770s
 8743142 743358 infeasible   55        70.00000   71.00000  1.43%   0.4 1777s
 8759589 742458 infeasible   74        70.00000   71.00000  1.43%   0.4 1780s
 8794425 740664   71.00000   67    4   70.00000   71.00000  1.43%   0.4 1786s
 8812334 739718 infeasible   70        70.00000   71.00000  1.43%   0.4 1790s
 8848188 737951 infeasible   73        70.00000   71.00000  1.43%   0.4 1797s
 8863992 737034 infeasible   62        70.00000   71.00000  1.43%   0.4 1800s
 8899979 735265   71.00000   65    4   70.00000   71.00000  1.43%   0.4 1807s
 8917535 734333   71.00000   75    4   70.00000   71.00000  1.43%   0.4 1810s
 8953826 732492 infeasible   63        70.00000   71.00000  1.43%   0.4 1817s
 8972064 731641 infeasible   54        70.00000   71.00000  1.43%   0.4 1820s
 9006552 729834 infeasible   71        70.00000   71.00000  1.43%   0.4 1828s
 9024513 728905   71.00000   70    4   70.00000   71.00000  1.43%   0.4 1831s
 9042632 727955 infeasible   59        70.00000   71.00000  1.43%   0.4 1835s
 9078707 726096 infeasible   69        70.00000   71.00000  1.43%   0.4 1842s
 9096827 725266 infeasible   72        70.00000   71.00000  1.43%   0.4 1845s
 9129322 723505   71.00000   61    3   70.00000   71.00000  1.43%   0.4 1851s
 9165139 721652 infeasible   59        70.00000   71.00000  1.43%   0.4 1859s
 9183389 720705 infeasible   69        70.00000   71.00000  1.43%   0.4 1862s
 9201773 719845 infeasible   69        70.00000   71.00000  1.43%   0.4 1866s
 9235752 718065 infeasible   70        70.00000   71.00000  1.43%   0.4 1872s
 9253658 717095 infeasible   65        70.00000   71.00000  1.43%   0.4 1876s
 9271749 716156 infeasible   70        70.00000   71.00000  1.43%   0.4 1880s
 9308117 714286   71.00000   62    4   70.00000   71.00000  1.43%   0.4 1886s
 9326697 713409 infeasible   65        70.00000   71.00000  1.43%   0.4 1890s
 9359886 711691 infeasible   64        70.00000   71.00000  1.43%   0.4 1897s
 9378233 710753   71.00000   67    4   70.00000   71.00000  1.43%   0.4 1900s
 9414601 708907   71.00000   63    4   70.00000   71.00000  1.43%   0.4 1907s
 9432768 707984 infeasible   75        70.00000   71.00000  1.43%   0.4 1911s
 9469348 706363   71.00000   74    4   70.00000   71.00000  1.43%   0.4 1918s
 9483662 705388   71.00000   67    4   70.00000   71.00000  1.43%   0.4 1921s
 9520208 703503 infeasible   69        70.00000   71.00000  1.43%   0.4 1927s
 9538407 702611   71.00000   66    4   70.00000   71.00000  1.43%   0.4 1931s
 9574774 700784 infeasible   70        70.00000   71.00000  1.43%   0.4 1938s
 9592745 699972   71.00000   69    4   70.00000   71.00000  1.43%   0.4 1941s
 9626823 698186 infeasible   65        70.00000   71.00000  1.43%   0.4 1948s
 9644996 697272 infeasible   67        70.00000   71.00000  1.43%   0.4 1951s
 9681625 695481   71.00000   67    4   70.00000   71.00000  1.43%   0.4 1958s
 9699646 694527   71.00000   71    4   70.00000   71.00000  1.43%   0.4 1962s
 9717937 693718 infeasible   66        70.00000   71.00000  1.43%   0.4 1966s
 9750632 692046   71.00000   60    3   70.00000   71.00000  1.43%   0.4 1972s
 9768409 691150   71.00000   69    4   70.00000   71.00000  1.43%   0.4 1976s
 9804910 689258 infeasible   69        70.00000   71.00000  1.43%   0.4 1983s
 9823412 688461   71.00000   59    3   70.00000   71.00000  1.43%   0.3 1987s
 9839368 687525   71.00000   70    4   70.00000   71.00000  1.43%   0.3 1990s
 9875797 685665 infeasible   67        70.00000   71.00000  1.43%   0.3 1996s
 9911909 683802   71.00000   63    4   70.00000   71.00000  1.43%   0.3 2003s
 9930196 682889 infeasible   69        70.00000   71.00000  1.43%   0.3 2006s
 9948439 682056 infeasible   74        70.00000   71.00000  1.43%   0.3 2010s
 9982583 680151 infeasible   58        70.00000   71.00000  1.43%   0.3 2018s
 10000626 679207   71.00000   79    4   70.00000   71.00000  1.43%   0.3 2021s
 10036501 677323 infeasible   69        70.00000   71.00000  1.43%   0.3 2028s
 10054372 676654 infeasible   82        70.00000   71.00000  1.43%   0.3 2031s
 10080426 675004   71.00000   71    4   70.00000   71.00000  1.43%   0.3 2037s
 10098535 674021   71.00000   65    4   70.00000   71.00000  1.43%   0.3 2040s
 10134788 672121 infeasible   66        70.00000   71.00000  1.43%   0.3 2047s
 10153015 671124 infeasible   64        70.00000   71.00000  1.43%   0.3 2050s
 10189094 669476   71.00000   64    3   70.00000   71.00000  1.43%   0.3 2057s
 10205071 668543 infeasible   73        70.00000   71.00000  1.43%   0.3 2060s
 10240963 666712 infeasible   65        70.00000   71.00000  1.43%   0.3 2068s
 10258938 665792 infeasible   73        70.00000   71.00000  1.43%   0.3 2072s
 10277128 664852   71.00000   68    4   70.00000   71.00000  1.43%   0.3 2075s
 10313898 663200 infeasible   75        70.00000   71.00000  1.43%   0.3 2082s
 10329586 662252 infeasible   70        70.00000   71.00000  1.43%   0.3 2086s
 10365667 660313   71.00000   73    4   70.00000   71.00000  1.43%   0.3 2092s
 10383933 659515 infeasible   68        70.00000   71.00000  1.43%   0.3 2096s
 10418490 657702 infeasible   74        70.00000   71.00000  1.43%   0.3 2102s
 10436450 656906   71.00000   62    3   70.00000   71.00000  1.43%   0.3 2105s
 10470910 655015   71.00000   60    3   70.00000   71.00000  1.43%   0.3 2112s
 10489374 654080 infeasible   60        70.00000   71.00000  1.43%   0.3 2116s
 10525516 652324 infeasible   71        70.00000   71.00000  1.43%   0.3 2122s
 10541707 651395 infeasible   76        70.00000   71.00000  1.43%   0.3 2125s
 10578063 649508 infeasible   75        70.00000   71.00000  1.43%   0.3 2133s
 10595962 648580   71.00000   68    4   70.00000   71.00000  1.43%   0.3 2136s
 10613833 647725   71.00000   64    4   70.00000   71.00000  1.43%   0.3 2140s
 10647504 646029   71.00000   65    4   70.00000   71.00000  1.43%   0.3 2146s
 10683428 644161   71.00000   63    4   70.00000   71.00000  1.43%   0.3 2153s
 10701663 643166 infeasible   74        70.00000   71.00000  1.43%   0.3 2156s
 10719650 642248 infeasible   55        70.00000   71.00000  1.43%   0.3 2160s
 10755609 640596 infeasible   80        70.00000   71.00000  1.43%   0.3 2166s
 10787332 638909 infeasible   81        70.00000   71.00000  1.43%   0.3 2173s
 10805324 637965 infeasible   68        70.00000   71.00000  1.43%   0.3 2176s
 10841332 636093 infeasible   83        70.00000   71.00000  1.43%   0.3 2182s
 10859332 635173 infeasible   76        70.00000   71.00000  1.43%   0.3 2186s
 10893833 633423 infeasible   69        70.00000   71.00000  1.43%   0.3 2192s
 10911874 632544   71.00000   78    4   70.00000   71.00000  1.43%   0.3 2196s
 10948015 630654   71.00000   78    4   70.00000   71.00000  1.43%   0.3 2203s
 10966103 629767   71.00000   70    4   70.00000   71.00000  1.43%   0.3 2207s
 10984493 628915 infeasible   78        70.00000   71.00000  1.43%   0.3 2210s
 11018512 627159   71.00000   65    4   70.00000   71.00000  1.43%   0.3 2216s
 11036593 626190 infeasible   80        70.00000   71.00000  1.43%   0.3 2220s
 11072822 624391   71.00000   73    4   70.00000   71.00000  1.43%   0.3 2227s
 11091443 623561   71.00000   76    4   70.00000   71.00000  1.43%   0.3 2230s
 11125502 621677   71.00000   65    4   70.00000   71.00000  1.43%   0.3 2236s
 11143396 620830   71.00000   64    4   70.00000   71.00000  1.43%   0.3 2240s
 11178218 618915 infeasible   54        70.00000   71.00000  1.43%   0.3 2246s
 11211926 617236 infeasible   77        70.00000   71.00000  1.43%   0.3 2253s
 11230176 616258   71.00000   63    4   70.00000   71.00000  1.43%   0.3 2256s
 11248215 615324   71.00000   72    4   70.00000   71.00000  1.43%   0.3 2260s
 11284630 613433   71.00000   75    4   70.00000   71.00000  1.43%   0.3 2267s
 11302654 612620   71.00000   66    3   70.00000   71.00000  1.43%   0.3 2270s
 11336668 610777   71.00000   63    4   70.00000   71.00000  1.43%   0.3 2277s
 11354675 609839 infeasible   59        70.00000   71.00000  1.43%   0.3 2281s
 11391065 607971   71.00000   64    3   70.00000   71.00000  1.43%   0.3 2287s
 11409274 607171   71.00000   70    4   70.00000   71.00000  1.43%   0.3 2291s
 11441763 605298 infeasible   58        70.00000   71.00000  1.43%   0.3 2298s
 11460017 604304 infeasible   56        70.00000   71.00000  1.43%   0.3 2301s
 11478191 603389   71.00000   61    4   70.00000   71.00000  1.43%   0.3 2305s
 11514409 601532   71.00000   56    3   70.00000   71.00000  1.43%   0.3 2312s
 11532659 600670 infeasible   54        70.00000   71.00000  1.43%   0.3 2315s
 11567039 598789   71.00000   66    4   70.00000   71.00000  1.43%   0.3 2321s
 11585354 597839 infeasible   69        70.00000   71.00000  1.43%   0.3 2325s
 11621839 595983   71.00000   53    3   70.00000   71.00000  1.43%   0.3 2332s
 11639629 595185   71.00000   50    3   70.00000   71.00000  1.43%   0.3 2335s
 11673854 593258   71.00000   68    4   70.00000   71.00000  1.43%   0.3 2341s
 11692062 592266 infeasible   67        70.00000   71.00000  1.43%   0.3 2345s
 11728764 590392   71.00000   68    4   70.00000   71.00000  1.43%   0.3 2352s
 11746942 589535   71.00000   64    4   70.00000   71.00000  1.43%   0.3 2355s
 11778280 587863   71.00000   64    4   70.00000   71.00000  1.43%   0.3 2361s
 11796409 586855 infeasible   71        70.00000   71.00000  1.43%   0.3 2365s
 11832258 585097   71.00000   54    3   70.00000   71.00000  1.43%   0.3 2372s
 11850169 584100 infeasible   56        70.00000   71.00000  1.43%   0.3 2375s
 11884029 582447 infeasible   61        70.00000   71.00000  1.43%   0.3 2381s
 11902240 581505 infeasible   76        70.00000   71.00000  1.43%   0.3 2385s
 11938779 579680 infeasible   55        70.00000   71.00000  1.43%   0.3 2392s
 11956681 578798   71.00000   59    3   70.00000   71.00000  1.43%   0.3 2395s
 11992765 577016 infeasible   77        70.00000   71.00000  1.43%   0.3 2402s
 12008466 576043   71.00000   71    4   70.00000   71.00000  1.43%   0.3 2405s
 12044834 574204 infeasible   68        70.00000   71.00000  1.43%   0.3 2412s
 12062765 573206   71.00000   73    4   70.00000   71.00000  1.43%   0.3 2415s
 12099129 571276   71.00000   71    4   70.00000   71.00000  1.43%   0.3 2422s
 12117227 570504   71.00000   65    4   70.00000   71.00000  1.43%   0.3 2425s
 12151444 568605   71.00000   76    4   70.00000   71.00000  1.43%   0.3 2432s
 12169575 567724   71.00000   58    3   70.00000   71.00000  1.43%   0.3 2435s
 12205926 565832 infeasible   67        70.00000   71.00000  1.43%   0.3 2442s
 12224233 564994   71.00000   74    4   70.00000   71.00000  1.43%   0.3 2445s
 12258939 563168 infeasible   61        70.00000   71.00000  1.43%   0.3 2451s
 12276559 562263   71.00000   76    4   70.00000   71.00000  1.43%   0.3 2455s
 12312643 560527   71.00000   71    4   70.00000   71.00000  1.43%   0.3 2461s
 12344552 558848   71.00000   70    4   70.00000   71.00000  1.43%   0.3 2467s
 12362708 557883   71.00000   66    4   70.00000   71.00000  1.43%   0.3 2472s
 12380436 556935 infeasible   81        70.00000   71.00000  1.43%   0.3 2475s
 12416302 555032 infeasible   62        70.00000   71.00000  1.43%   0.3 2482s
 12434544 554147 infeasible   51        70.00000   71.00000  1.43%   0.3 2485s
 12468448 552453 infeasible   57        70.00000   71.00000  1.43%   0.3 2491s
 12504242 550580 infeasible   65        70.00000   71.00000  1.43%   0.3 2498s
 12522085 549640   71.00000   70    4   70.00000   71.00000  1.43%   0.3 2501s
 12557955 547744 infeasible   58        70.00000   71.00000  1.43%   0.3 2508s
 12576092 546966   71.00000   65    3   70.00000   71.00000  1.43%   0.3 2511s
 12609899 545105 infeasible   69        70.00000   71.00000  1.43%   0.3 2517s
 12627664 544191 infeasible   71        70.00000   71.00000  1.43%   0.3 2520s
 12663844 542281 infeasible   65        70.00000   71.00000  1.43%   0.3 2527s
 12681975 541448   71.00000   54    3   70.00000   71.00000  1.43%   0.3 2531s
 12715804 539625 infeasible   73        70.00000   71.00000  1.43%   0.3 2537s
 12733805 538702 infeasible   64        70.00000   71.00000  1.43%   0.3 2540s
 12770148 536838 infeasible   70        70.00000   71.00000  1.43%   0.3 2547s
 12788227 535892   71.00000   58    3   70.00000   71.00000  1.43%   0.3 2550s
 12819356 534218   71.00000   66    4   70.00000   71.00000  1.43%   0.3 2557s
 12837263 533221 infeasible   72        70.00000   71.00000  1.43%   0.3 2560s
 12872955 531267 infeasible   66        70.00000   71.00000  1.43%   0.3 2566s
 12909030 529405 infeasible   66        70.00000   71.00000  1.43%   0.3 2573s
 12927125 528597   71.00000   64    4   70.00000   71.00000  1.43%   0.3 2576s
 12961002 526722   71.00000   73    4   70.00000   71.00000  1.43%   0.3 2582s
 12979132 525742 infeasible   69        70.00000   71.00000  1.43%   0.3 2585s
 13015383 523880   71.00000   65    4   70.00000   71.00000  1.43%   0.3 2592s
 13033363 523087   71.00000   77    4   70.00000   71.00000  1.43%   0.3 2595s
 13067300 521232 infeasible   71        70.00000   71.00000  1.43%   0.3 2601s
 13103287 519401 infeasible   61        70.00000   71.00000  1.43%   0.3 2608s
 13121387 518401   71.00000   72    4   70.00000   71.00000  1.43%   0.3 2610s
 13157434 516642 infeasible   67        70.00000   71.00000  1.43%   0.3 2617s
 13173815 515692 infeasible   74        70.00000   71.00000  1.43%   0.3 2620s
 13209803 513713   71.00000   66    3   70.00000   71.00000  1.43%   0.3 2627s
 13227799 512710 infeasible   63        70.00000   71.00000  1.43%   0.3 2630s
 13263576 510742   71.00000   78    4   70.00000   71.00000  1.43%   0.3 2636s
 13297226 508539   71.00000   65    4   70.00000   71.00000  1.43%   0.3 2642s
 13314283 507494 infeasible   63        70.00000   71.00000  1.43%   0.3 2645s
 13350404 505307   71.00000   71    4   70.00000   71.00000  1.43%   0.3 2651s
 13384281 503283   71.00000   64    4   70.00000   71.00000  1.43%   0.3 2657s
 13402279 502184   71.00000   65    4   70.00000   71.00000  1.43%   0.3 2660s
 13438039 500154 infeasible   70        70.00000   71.00000  1.43%   0.3 2667s
 13456090 499148 infeasible   61        70.00000   71.00000  1.43%   0.3 2670s
 13490086 497320 infeasible   74        70.00000   71.00000  1.43%   0.3 2676s
 13524581 495283 infeasible   67        70.00000   71.00000  1.43%   0.3 2682s
 13542816 494224   71.00000   68    4   70.00000   71.00000  1.43%   0.3 2685s
 13578795 492236 infeasible   71        70.00000   71.00000  1.43%   0.3 2691s
 13612412 490387   71.00000   55    6   70.00000   71.00000  1.43%   0.3 2697s
 13630679 489442 infeasible   76        70.00000   71.00000  1.43%   0.3 2700s
 13666604 487427 infeasible   72        70.00000   71.00000  1.43%   0.3 2707s
 13702406 485429 infeasible   74        70.00000   71.00000  1.43%   0.3 2713s
 13720009 484547 infeasible   70        70.00000   71.00000  1.43%   0.3 2716s
 13754295 482561   71.00000   65    4   70.00000   71.00000  1.43%   0.3 2722s
 13772328 481630 infeasible   60        70.00000   71.00000  1.43%   0.3 2725s
 13807099 479801   71.00000   70    4   70.00000   71.00000  1.43%   0.3 2731s
 13840878 477789 infeasible   66        70.00000   71.00000  1.43%   0.3 2737s
 13858774 476709   71.00000   55    3   70.00000   71.00000  1.43%   0.3 2740s
 13894681 474874   71.00000   58    3   70.00000   71.00000  1.43%   0.3 2746s
 13930510 472788 infeasible   74        70.00000   71.00000  1.43%   0.3 2753s
 13948879 471935 infeasible   52        70.00000   71.00000  1.43%   0.3 2756s
 13982481 469835   71.00000   48    1   70.00000   71.00000  1.43%   0.3 2762s
 14000427 468888 infeasible   68        70.00000   71.00000  1.43%   0.3 2765s
 14035565 466975   71.00000   58    4   70.00000   71.00000  1.43%   0.3 2771s
 14071588 465137 infeasible   70        70.00000   71.00000  1.43%   0.3 2777s
 14087256 464201 infeasible   73        70.00000   71.00000  1.43%   0.3 2780s
 14123105 462344 infeasible   78        70.00000   71.00000  1.43%   0.3 2786s
 14159258 460481   71.00000   73    4   70.00000   71.00000  1.43%   0.3 2792s
 14176961 459488 infeasible   67        70.00000   71.00000  1.43%   0.3 2795s
 14211004 457680 infeasible   73        70.00000   71.00000  1.43%   0.3 2800s
 14246366 455850 infeasible   60        70.00000   71.00000  1.43%   0.3 2806s
 14282842 454033   71.00000   73    4   70.00000   71.00000  1.43%   0.3 2812s
 14300860 453155 infeasible   62        70.00000   71.00000  1.43%   0.3 2815s
 14334898 451285   71.00000   55    3   70.00000   71.00000  1.43%   0.3 2821s
 14370842 449408 infeasible   67        70.00000   71.00000  1.43%   0.3 2827s
 14389088 448433   71.00000   62    3   70.00000   71.00000  1.43%   0.3 2830s
 14422875 446635   71.00000   70    4   70.00000   71.00000  1.43%   0.3 2836s
 14459181 444747   71.00000   66    4   70.00000   71.00000  1.43%   0.3 2842s
 14477222 443876   71.00000   74    4   70.00000   71.00000  1.43%   0.3 2846s
 14512579 442004   71.00000   74    4   70.00000   71.00000  1.43%   0.3 2852s
 14530857 441175 infeasible   65        70.00000   71.00000  1.43%   0.3 2855s
 14564811 439209 infeasible   56        70.00000   71.00000  1.43%   0.3 2861s
 14600522 437378 infeasible   75        70.00000   71.00000  1.43%   0.3 2867s
 14636641 435562   71.00000   63    4   70.00000   71.00000  1.43%   0.3 2872s
 14652250 434576   71.00000   61    4   70.00000   71.00000  1.43%   0.3 2875s
 14688424 432655   71.00000   70    4   70.00000   71.00000  1.43%   0.3 2881s
 14724541 430899 infeasible   59        70.00000   71.00000  1.43%   0.3 2887s
 14739738 429926 infeasible   73        70.00000   71.00000  1.43%   0.3 2890s
 14773575 428059   71.00000   67    4   70.00000   71.00000  1.43%   0.3 2895s
 14809878 426185 infeasible   70        70.00000   71.00000  1.43%   0.3 2902s
 14828063 425212 infeasible   63        70.00000   71.00000  1.43%   0.3 2905s
 14864052 423336 infeasible   63        70.00000   71.00000  1.43%   0.3 2911s
 14897893 421572 infeasible   65        70.00000   71.00000  1.43%   0.3 2916s
 14933755 419589 infeasible   63        70.00000   71.00000  1.43%   0.3 2922s
 14951799 418677   71.00000   72    4   70.00000   71.00000  1.43%   0.3 2925s
 14987669 416954   71.00000   56    3   70.00000   71.00000  1.43%   0.3 2931s
 15021417 415029 infeasible   56        70.00000   71.00000  1.43%   0.3 2937s
 15039508 414112 infeasible   64        70.00000   71.00000  1.43%   0.3 2940s
 15075599 412196 infeasible   71        70.00000   71.00000  1.43%   0.3 2946s
 15111563 410454 infeasible   68        70.00000   71.00000  1.43%   0.3 2951s
 15145892 408621   71.00000   74    4   70.00000   71.00000  1.43%   0.3 2957s
 15163824 407650 infeasible   78        70.00000   71.00000  1.43%   0.3 2960s
 15199749 405735 infeasible   72        70.00000   71.00000  1.43%   0.3 2967s
 15233721 404071 infeasible   68        70.00000   71.00000  1.43%   0.3 2972s
 15250464 403107 infeasible   65        70.00000   71.00000  1.43%   0.3 2975s
 15286815 401282 infeasible   73        70.00000   71.00000  1.43%   0.3 2980s
 15322613 399401 infeasible   81        70.00000   71.00000  1.43%   0.3 2987s
 15340630 398587 infeasible   71        70.00000   71.00000  1.43%   0.3 2990s
 15374114 396653   71.00000   72    4   70.00000   71.00000  1.43%   0.3 2995s
